Gene_id,Ref_gene_id,Locus,Stol-veg-CT_FPKM,Stol-veg-SS_FPKM,Ssen-veg-CT_FPKM,Ssen-veg-SS_FPKM,Stol-rep-CT_FPKM,Stol-rep-SS_FPKM,Ssen-rep-CT_FPKM,Ssen-rep-SS_FPKM
XLOC_001934,Ca_00206,Ca1:1664257-1666995,2.20401,1.21793,0.156532,1.86514,1.60697,1.78884,0.768718,0.968386
XLOC_000301,Ca_00207,Ca1:1670295-1672039,0.0,0.0533497,0.0588531,0.0150018,0.865898,0.431375,0.109827,0.249222
XLOC_000302,Ca_00208,Ca1:1675655-1675943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000303,Ca_00209,Ca1:1677365-1677653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000304,Ca_00210,Ca1:1680387-1682079,0.331805,0.226558,0.0540259,0.063513,0.651248,0.667274,0.0917086,0.201121
XLOC_001935,Ca_00211,Ca1:1691423-1694445,11.5621,3.07366,2.22031,7.20072,7.85982,7.91215,16.1212,8.46765
XLOC_001936,Ca_00212,Ca1:1697062-1698593,1.30285,2.04564,2.05702,2.97218,5.21735,10.6785,5.53149,5.6436
XLOC_001937,Ca_00213,Ca1:1698712-1701587,13.7734,5.19653,5.7847,6.05918,6.09955,3.99346,5.25063,5.97128
XLOC_000305,Ca_00214,Ca1:1712571-1715859,0.318437,0.531485,0.547975,1.02229,1.77951,4.83323,0.966752,1.03066
XLOC_001938,Ca_00215,Ca1:1721426-1727519,411.925,136.185,150.689,236.719,72.6434,86.6172,327.147,246.41
XLOC_001938,Ca_00216,Ca1:1721426-1727519,411.925,136.185,150.689,236.719,72.6434,86.6172,327.147,246.41
XLOC_001939,Ca_00217,Ca1:1731019-1734301,0.0993683,0.0480284,0.198115,0.0601695,0.520886,0.707449,0.35613,0.196831
XLOC_000306,Ca_00218,Ca1:1738756-1749270,0.00759908,0.181489,0.271204,0.352383,0.340412,0.979586,0.616273,0.471786
XLOC_001940,Ca_00219,Ca1:1738756-1749270,0.144091,0.290337,2.11698,0.345686,0.681339,1.70113,1.16334,0.698831
XLOC_001941,Ca_00220,Ca1:1751105-1755193,0.123112,0.0840985,0.0778602,0.207219,0.683534,1.0264,0.257331,0.236119
XLOC_001942,Ca_00221,Ca1:1759564-1764812,0.334273,0.2261,0.335352,0.109504,1.29728,1.57378,0.291774,0.77426
XLOC_000307,Ca_00222,Ca1:1768144-1768501,0.0,0.0,0.0,0.0,0.0223346,0.0250622,0.251418,0.0
XLOC_001943,Ca_00223,Ca1:1769238-1774019,33.0588,12.6316,21.0038,17.5913,21.5652,14.236,25.2657,19.7732
XLOC_000308,Ca_00224,Ca1:1780869-1784635,3.79829,4.1619,3.43728,4.65407,8.45272,5.97153,6.13304,6.65443
XLOC_000309,Ca_00225,Ca1:1786980-1790261,7.22931,2.71383,6.12398,6.50623,10.1236,4.76115,5.71238,4.47817
XLOC_001944,Ca_00226,Ca1:1791427-1793493,0.0,0.0,0.0,0.0,0.0137692,0.143387,0.0163498,0.0
XLOC_000310,Ca_00227,Ca1:1796656-1799942,0.0,0.103747,0.0,0.0,0.00515351,0.0400619,0.0111328,0.00556382
XLOC_000311,Ca_00228,Ca1:1801331-1803667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000312,Ca_00229,Ca1:1811288-1817923,2.4515,0.970404,0.650924,0.85844,1.22629,1.71422,0.161683,0.965826
XLOC_000313,Ca_00230,Ca1:1823415-1829561,0.300988,0.849318,0.197832,0.656907,0.631083,1.08678,0.88191,0.793443
XLOC_001945,Ca_00231,Ca1:1831200-1836071,4.43952,2.21164,3.41632,1.81137,2.47321,1.62321,3.01694,2.14351
XLOC_001946,Ca_00232,Ca1:1848874-1850254,0.0,0.0348971,0.0,0.0,0.159807,0.299154,0.0367134,0.097935
XLOC_001947,Ca_00233,Ca1:1856544-1862098,2.33484,0.932968,0.162017,0.881399,0.529338,0.369432,1.21467,0.863977
XLOC_000314,Ca_00234,Ca1:1862829-1864855,0.469572,0.76755,0.76696,1.31529,1.54914,2.0282,8.34231,2.65805
XLOC_001948,Ca_00235,Ca1:1865581-1871281,0.249747,0.0637528,0.00666615,0.0244799,0.00847026,0.0136146,0.0275203,0.00713292
XLOC_001949,Ca_00236,Ca1:1879201-1880017,0.322311,0.0367146,0.0,0.0,0.042969,0.0274766,0.0252858,0.0
XLOC_001950,Ca_00237,Ca1:1884356-1887569,3.48576,1.83426,5.56682,3.19909,0.822887,1.12371,1.64547,1.45395
XLOC_000315,Ca_00238,Ca1:1900260-1906052,1.08329,0.550437,0.603311,1.38049,0.460645,0.907,0.37889,0.505099
XLOC_001951,Ca_00239,Ca1:1908443-1910481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001952,Ca_00240,Ca1:1920848-1927529,17.4549,7.69622,9.89983,11.6108,7.30498,6.39505,7.8271,6.60266
XLOC_000316,Ca_00241,Ca1:1931150-1942335,7.6147,2.42978,7.34147,4.09033,3.07604,4.47957,6.55768,4.4155
XLOC_000316,Ca_00242,Ca1:1931150-1942335,7.6147,2.42978,7.34147,4.09033,3.07604,4.47957,6.55768,4.4155
XLOC_001953,Ca_00243,Ca1:1947053-1949862,8.27801,3.19479,1.85128,8.60784,2.25234,2.65689,2.55348,2.67379
XLOC_000317,Ca_00244,Ca1:1953725-1963975,6.1251,3.91618,2.26189,4.19326,3.50074,5.07707,3.34238,3.29311
XLOC_000318,Ca_00245,Ca1:1965097-1966012,0.0,0.0,0.0,0.0,0.014241,0.0228197,0.0,0.0
XLOC_000319,Ca_00246,Ca1:1971776-1979023,3.26416,2.81709,0.590951,1.78526,2.08092,2.51479,1.78426,1.59669
XLOC_001954,Ca_00247,Ca1:1971776-1979023,0.62655,0.480397,0.37322,0.580953,0.441947,0.436731,3.16873,0.951025
XLOC_001955,Ca_00248,Ca1:1987563-1990157,58.5286,43.5551,14.0456,29.0849,26.1847,22.6027,63.39,46.6872
XLOC_001956,Ca_00249,Ca1:1992442-1998698,93.8934,24.5235,17.8533,27.2395,14.8831,10.4342,22.7353,15.3736
XLOC_001956,Ca_00250,Ca1:1992442-1998698,93.8934,24.5235,17.8533,27.2395,14.8831,10.4342,22.7353,15.3736
XLOC_001957,Ca_00251,Ca1:2002510-2002951,1134.82,388.527,682.966,592.815,174.896,72.2393,232.865,202.892
XLOC_000320,Ca_00252,Ca1:2003984-2006112,0.823705,1.03561,0.206458,0.743744,0.795068,1.22382,0.566736,0.523849
XLOC_000321,Ca_00253,Ca1:2010292-2015537,36.2008,17.5294,9.33998,13.8,14.6641,11.1599,12.7732,10.1639
XLOC_000322,Ca_00254,Ca1:2016853-2021198,5.32463,2.10331,2.42376,1.72995,5.92263,2.93366,1.49902,2.90313
XLOC_000323,Ca_00255,Ca1:2022190-2022616,0.904301,0.617618,1.58406,1.56814,4.91002,4.1768,8.28003,7.64631
XLOC_001958,Ca_00256,Ca1:2025116-2075390,34.4604,13.7,31.6538,25.3677,10.8515,7.21952,22.4141,20.8933
XLOC_000325,Ca_00257,Ca1:2025116-2075390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000326,Ca_00258,Ca1:2025116-2075390,4.46036,2.88424,3.41835,4.73651,2.06029,2.83451,2.36762,1.75973
XLOC_001959,Ca_00259,Ca1:2025116-2075390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000324,Ca_00260,Ca1:2025116-2075390,0.0741848,0.0,0.948157,0.0,0.049237,0.0613557,0.0237481,0.0
XLOC_000326,Ca_00260,Ca1:2025116-2075390,4.46036,2.88424,3.41835,4.73651,2.06029,2.83451,2.36762,1.75973
XLOC_001960,Ca_00261,Ca1:2025116-2075390,0.0,0.0,0.0,0.0,0.0649377,0.057405,0.0447625,0.0
XLOC_001961,Ca_00262,Ca1:2025116-2075390,0.0,0.0,0.0,0.0,0.0,0.0,0.0134153,0.0815138
XLOC_000327,Ca_00263,Ca1:2025116-2075390,0.203141,0.712155,0.423905,0.425701,0.283014,0.50894,0.454878,0.252393
XLOC_000326,Ca_00264,Ca1:2025116-2075390,4.46036,2.88424,3.41835,4.73651,2.06029,2.83451,2.36762,1.75973
XLOC_001962,Ca_00265,Ca1:2079115-2084835,2.75385,1.68384,0.64811,2.09847,1.79067,2.74535,1.49338,1.44196
XLOC_001963,Ca_00266,Ca1:2091741-2099023,0.609115,0.340209,0.399552,0.950773,0.448297,1.24997,0.40203,0.361927
XLOC_001964,Ca_00267,Ca1:2101506-2111542,4.2194,2.7598,1.06824,2.13099,0.969563,1.43411,1.27518,0.876302
XLOC_001965,Ca_00268,Ca1:2121654-2129396,5.65694,2.85527,3.49913,3.10981,2.20115,2.12866,1.87194,2.28768
XLOC_000328,Ca_00269,Ca1:2144205-2144997,0.1108,0.414493,0.0976505,0.266141,0.393776,0.337537,0.296448,0.0
XLOC_001966,Ca_00270,Ca1:2149394-2152836,4.91944,2.99259,1.48764,3.12642,2.56287,2.28881,2.87143,1.27848
XLOC_001967,Ca_00271,Ca1:2158227-2159337,0.0,0.0088587,0.0,0.0,0.0,0.0,0.00680662,0.0
XLOC_000329,Ca_00272,Ca1:2169980-2170271,0.12149,0.0690502,0.0,0.301097,0.674617,0.0323329,0.0,0.0394513
XLOC_001968,Ca_00273,Ca1:2170757-2175219,5.31434,4.908,5.62495,4.09574,8.22573,9.77517,5.10359,5.09674
XLOC_000330,Ca_00274,Ca1:2178768-2190651,4.67562,1.86577,4.68581,2.42794,3.25137,3.55225,2.60215,2.8638
XLOC_000331,Ca_00275,Ca1:2191768-2193028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000332,Ca_00276,Ca1:2208855-2213750,0.360111,0.238033,0.436466,0.187517,2.89964,3.37745,0.140856,0.310267
XLOC_000333,Ca_00277,Ca1:2214862-2218559,0.0353796,0.0938401,0.672737,0.0913789,0.291937,0.502847,0.0952515,0.190484
XLOC_001969,Ca_00278,Ca1:2218757-2220563,0.0296901,0.225839,0.274077,0.254091,0.152987,0.39819,0.677173,0.276008
XLOC_001970,Ca_00279,Ca1:2232011-2239126,34.6556,11.5445,6.86997,14.2143,6.66416,9.16417,26.3376,11.5509
XLOC_001971,Ca_00280,Ca1:2240280-2242546,2.11721,1.65074,0.131981,0.267941,3.28071,0.947128,0.583222,0.440498
XLOC_001972,Ca_00281,Ca1:2250084-2253961,7.7983,3.26942,3.71207,5.43617,2.41167,5.05198,3.80031,7.14814
XLOC_001973,Ca_00282,Ca1:2261694-2263570,0.387609,0.0621323,0.0760146,0.632113,0.0958639,0.114712,0.145849,0.128728
XLOC_000334,Ca_00283,Ca1:2266639-2267107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000335,Ca_00284,Ca1:2267640-2270469,16.0315,6.99941,5.52862,6.70784,2.32216,0.822493,4.25859,2.62941
XLOC_000336,Ca_00285,Ca1:2272068-2280390,1.65252,1.20395,1.32818,1.57186,2.15226,3.03751,2.44461,2.23492
XLOC_000337,Ca_00286,Ca1:2282443-2284816,25.4513,14.6466,15.1655,19.0759,1.5388,18.1802,91.3106,31.624
XLOC_001974,Ca_00287,Ca1:2285508-2299017,2.59807,0.880894,3.77507,1.57986,1.08758,1.56816,1.4233,1.30551
XLOC_001975,Ca_00288,Ca1:2300604-2307205,7.28221,4.37071,2.75512,3.32909,2.55424,2.58769,2.99236,2.40277
XLOC_000338,Ca_00289,Ca1:2308452-2311604,0.230066,0.270382,0.606475,0.483915,1.56086,2.32838,0.727779,0.77248
XLOC_001976,Ca_00290,Ca1:2312568-2315919,179.649,60.9326,53.0861,79.1226,36.8063,26.7878,43.7934,38.7084
XLOC_000339,Ca_00291,Ca1:2320530-2323820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_000340,Ca_00292,Ca1:2327451-2328756,0.0,0.0,0.0,0.0,0.0602064,0.00870027,0.0,0.0
XLOC_001977,Ca_00293,Ca1:2330114-2333004,2.54899,0.589697,0.0933103,0.517898,0.775839,0.691068,0.583661,0.329874
XLOC_000341,Ca_00294,Ca1:2333864-2341393,3.17789,1.46007,3.48855,11.052,1.92308,3.01759,2.30317,2.22695
XLOC_000342,Ca_00295,Ca1:2345605-2350687,0.573166,0.721191,1.32083,1.03414,1.41713,2.30931,1.66103,0.411072
XLOC_000343,Ca_00296,Ca1:2352676-2357850,1.65666,0.946853,0.151321,0.976507,0.771118,1.61722,0.735238,0.728721
XLOC_000344,Ca_00297,Ca1:2359422-2406735,733.699,225.936,661.24,472.846,87.6777,45.8464,139.001,121.354
XLOC_001979,Ca_00298,Ca1:2359422-2406735,0.0,0.300532,0.0382259,0.189775,0.43553,0.690259,0.184601,0.24502
XLOC_000345,Ca_00299,Ca1:2359422-2406735,0.419345,0.603029,0.0325763,0.124721,0.215347,0.714708,0.5936,0.405178
XLOC_001980,Ca_00300,Ca1:2359422-2406735,51.1035,13.6185,25.8023,17.4233,19.2808,7.25657,15.5009,12.2591
XLOC_001978,Ca_00301,Ca1:2359422-2406735,282.59,123.094,299.529,295.741,49.3247,17.2481,86.9948,89.4567
XLOC_001981,Ca_00301,Ca1:2359422-2406735,25.8626,8.18449,8.46847,14.4643,5.1949,5.41725,4.35996,10.9475
XLOC_000346,Ca_00302,Ca1:2359422-2406735,0.0385128,0.011786,0.246028,0.0400133,0.161666,0.16862,0.0904865,0.139756
XLOC_001981,Ca_00303,Ca1:2359422-2406735,25.8626,8.18449,8.46847,14.4643,5.1949,5.41725,4.35996,10.9475
XLOC_000347,Ca_00304,Ca1:2359422-2406735,2.37002,1.24921,0.44022,0.849464,0.910179,0.682588,0.931734,0.632775
XLOC_001982,Ca_00305,Ca1:2359422-2406735,2.40223,1.94455,1.33005,1.29243,2.04694,1.54807,1.80217,1.55257
XLOC_001983,Ca_00306,Ca1:2359422-2406735,3.88413,2.54324,18.66,4.9651,57.6302,28.4298,5.02807,11.9961
XLOC_001984,Ca_00307,Ca1:2419843-2420464,43.3134,17.1398,22.2,20.169,18.1464,14.2784,22.9872,25.6608
XLOC_001985,Ca_00308,Ca1:2423151-2428809,6.30382,3.28437,2.20406,4.05733,4.6944,6.6888,5.29158,4.44665
XLOC_000348,Ca_00309,Ca1:2440212-2443186,0.0,0.0,0.0,0.0,0.00539235,0.0,0.0,0.0
XLOC_000349,Ca_00310,Ca1:2449142-2460907,7.16948,5.75347,3.15669,4.04516,2.41273,5.57524,3.32435,4.00736
XLOC_000349,Ca_00311,Ca1:2449142-2460907,7.16948,5.75347,3.15669,4.04516,2.41273,5.57524,3.32435,4.00736
XLOC_000351,Ca_00312,Ca1:2468142-2472494,97.3675,30.8454,14.8204,24.3274,13.5431,9.76999,19.0761,13.2794
XLOC_000352,Ca_00313,Ca1:2477871-2481213,4.34035,7.96893,4.06317,7.17121,9.05944,12.1224,4.16283,5.2028
XLOC_000353,Ca_00314,Ca1:2509315-2514400,2.75248,2.29457,0.899703,3.03847,0.776074,1.81512,1.48736,1.13621
XLOC_000354,Ca_00315,Ca1:2521558-2527503,0.0,0.0116901,0.0,0.0,0.00310019,0.0,0.0038849,0.0
XLOC_000355,Ca_00316,Ca1:2536822-2539164,338.342,64.9872,93.4077,137.726,88.0809,56.2192,140.877,133.062
XLOC_000356,Ca_00317,Ca1:2542241-2543014,0.0,0.0224026,0.0,0.0,0.0983985,0.0285548,0.0540132,0.0
XLOC_000357,Ca_00318,Ca1:2555999-2556881,4.10435,2.74045,1.74365,3.35746,2.89882,3.68127,1.83922,2.802
XLOC_001986,Ca_00319,Ca1:2570496-2572195,0.649247,2.12629,2.48884,1.51614,8.34428,6.8029,3.98417,5.26874
XLOC_000358,Ca_00320,Ca1:2602368-2604388,0.126332,0.141237,0.0,0.0754136,0.232941,0.35462,0.177389,0.145936
XLOC_001987,Ca_00321,Ca1:2606697-2612491,1.52074,1.14787,1.47237,0.558783,0.697991,1.27323,0.581641,0.872259
XLOC_001988,Ca_00322,Ca1:2619515-2622095,7664.94,3442.65,5015.69,13225.4,64.66,709.314,1877.09,3127.34
XLOC_000359,Ca_00323,Ca1:2624463-2632513,0.484815,0.316,0.886133,0.666744,8.9989,0.437875,0.513657,0.588866
XLOC_000360,Ca_00324,Ca1:2624463-2632513,1.24836,0.0,1.62233,0.762278,0.302744,0.0577063,0.534447,0.725599
XLOC_001989,Ca_00324,Ca1:2624463-2632513,4.34629,2.86945,0.842469,5.91092,1.44929,3.4174,1.33846,1.39239
XLOC_000361,Ca_00325,Ca1:2637357-2643310,3.20253,2.70729,1.00914,0.8392,1.85818,2.01721,1.11513,1.19728
XLOC_000362,Ca_00326,Ca1:2649469-2650625,63.2385,11.4703,50.4522,42.4438,23.3701,7.41567,18.1504,19.2963
XLOC_001990,Ca_00327,Ca1:2671013-2671676,32.4718,9.09848,43.0912,14.9864,52.1637,23.5658,23.3224,56.3083
XLOC_000363,Ca_00328,Ca1:2684205-2685998,4.83078,6.83977,8.38694,6.93052,16.4617,17.6675,16.2616,16.6082
XLOC_001991,Ca_00329,Ca1:2687680-2690931,75.2844,27.1496,33.3633,32.1692,7.59003,3.9305,10.5956,9.37849
XLOC_001992,Ca_00330,Ca1:2693093-2696940,0.0,0.3432,0.036148,0.0467776,0.523321,0.248553,0.0800313,0.035479
XLOC_001993,Ca_00331,Ca1:2702005-2702788,0.177037,0.185302,0.0130575,0.455023,0.287628,1.12873,1.65406,0.0730896
XLOC_001994,Ca_00332,Ca1:2706510-2706957,15.7226,12.7821,1.99618,11.2173,1.40154,0.947526,5.03568,1.43404
XLOC_001995,Ca_00333,Ca1:2708036-2712510,0.868945,0.981806,0.702318,0.877239,1.07841,1.64502,1.14416,1.64848
XLOC_001996,Ca_00334,Ca1:2713203-2725333,1.04728,1.23244,0.45338,0.837236,1.024,1.25149,1.12621,0.598411
XLOC_000364,Ca_00335,Ca1:2728944-2731450,0.0168642,0.288582,0.0160659,0.237171,0.0819543,0.369454,0.200227,0.119604
XLOC_000365,Ca_00336,Ca1:2732225-2735034,0.526742,1.02924,0.591797,1.22792,1.10167,1.86987,0.892307,0.842813
XLOC_001997,Ca_00337,Ca1:2735217-2744826,3.85285,2.28019,2.53071,4.08151,2.00191,4.02723,2.0978,1.87538
XLOC_000366,Ca_00338,Ca1:2745286-2749415,0.209427,0.294833,0.0225033,0.0629715,0.142085,0.210095,0.0506948,0.0728219
XLOC_001998,Ca_00339,Ca1:2745286-2749415,0.0227187,0.0138538,0.0185805,0.0198684,0.0863278,0.1037,0.0183318,0.0424599
XLOC_001999,Ca_00340,Ca1:2754221-2886541,1.28311,0.728034,0.833809,0.729047,0.763549,1.02923,0.544443,0.483758
XLOC_000367,Ca_00341,Ca1:2754221-2886541,14.0102,7.58072,5.68363,8.45245,6.60536,3.00635,5.78338,4.45047
XLOC_002000,Ca_00342,Ca1:2754221-2886541,4.79606,1.52657,0.720587,0.836606,3.51965,1.84016,1.77857,2.34687
XLOC_000368,Ca_00343,Ca1:2754221-2886541,4.33106,0.625638,1.09128,1.47293,2.68644,1.66317,1.75181,3.07166
XLOC_000369,Ca_00344,Ca1:2754221-2886541,0.0,0.107319,0.452729,0.307324,0.28724,0.537372,0.142655,0.17843
XLOC_000370,Ca_00345,Ca1:2754221-2886541,3.45233,2.2583,2.19136,2.46031,1.36835,2.47755,1.7654,1.5733
XLOC_000372,Ca_00346,Ca1:2754221-2886541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_001999,Ca_00347,Ca1:2754221-2886541,1.28311,0.728034,0.833809,0.729047,0.763549,1.02923,0.544443,0.483758
XLOC_002001,Ca_00347,Ca1:2754221-2886541,6.56323,3.70501,3.42791,2.90757,3.71572,5.67916,6.6396,6.70766
XLOC_000374,Ca_00348,Ca1:2754221-2886541,0.181541,0.41344,0.207201,0.732883,1.87308,1.47285,0.82309,0.901667
XLOC_000370,Ca_00349,Ca1:2754221-2886541,3.45233,2.2583,2.19136,2.46031,1.36835,2.47755,1.7654,1.5733
XLOC_000375,Ca_00349,Ca1:2754221-2886541,3.03109,1.14944,1.41638,1.13892,1.40302,1.16418,1.27926,1.2264
XLOC_000376,Ca_00350,Ca1:2754221-2886541,0.454793,0.143256,0.0,0.0510501,0.0640204,0.0209926,0.0213314,0.0291389
XLOC_000370,Ca_00351,Ca1:2754221-2886541,3.45233,2.2583,2.19136,2.46031,1.36835,2.47755,1.7654,1.5733
XLOC_002003,Ca_00352,Ca1:2887690-2888821,49.7623,13.7603,16.0214,16.1487,14.543,5.12004,13.7643,10.6241
XLOC_000377,Ca_00353,Ca1:2889427-2893001,4.11211,1.81771,1.27571,3.70656,3.94317,4.3966,4.07094,2.8808
XLOC_000378,Ca_00354,Ca1:2896300-2907366,30.117,9.3622,12.6781,26.7079,6.5282,7.69092,12.5585,8.70419
XLOC_000378,Ca_00355,Ca1:2896300-2907366,30.117,9.3622,12.6781,26.7079,6.5282,7.69092,12.5585,8.70419
XLOC_002004,Ca_00356,Ca1:2908178-2910227,10.713,4.66084,3.21036,4.01644,5.86633,2.7224,4.52222,4.05993
XLOC_002005,Ca_00357,Ca1:2916325-2918463,0.0,0.0,0.0,0.0,0.0,0.00459921,0.00809281,0.0
XLOC_002006,Ca_00358,Ca1:2932693-2937561,10.1407,3.14797,2.97574,3.22436,1.49762,1.39096,1.83476,1.01375
XLOC_000380,Ca_00359,Ca1:2947980-2948493,0.052335,0.467806,0.630003,0.031048,4.52445,1.4031,3.26356,2.08326
XLOC_002007,Ca_00360,Ca1:2952560-2953343,0.0,0.125939,0.0,0.0,0.0,0.00742048,0.0,0.0
XLOC_000381,Ca_00361,Ca1:2972110-2980368,0.0,0.0102221,0.00630313,0.014879,0.514391,0.398567,0.203217,0.0352244
XLOC_002008,Ca_00362,Ca1:2980693-2993715,0.0646261,0.454441,0.379385,0.297346,0.138987,0.831923,1.32264,0.83876
XLOC_000382,Ca_00362,Ca1:2980693-2993715,0.169701,0.204718,0.0820604,1.23795,0.252169,0.430689,0.579347,0.471716
XLOC_002008,Ca_00363,Ca1:2980693-2993715,0.0646261,0.454441,0.379385,0.297346,0.138987,0.831923,1.32264,0.83876
XLOC_000383,Ca_00364,Ca1:2994439-3002880,3.37846,2.42527,1.94575,2.77361,2.08983,2.62321,3.16911,2.83262
XLOC_000384,Ca_00365,Ca1:3005395-3009938,0.0,0.014994,0.0091881,0.0649436,0.0538959,0.0910405,0.00525083,0.017667
XLOC_002009,Ca_00366,Ca1:3010999-3013579,0.0,0.0256389,0.00691227,0.0,0.0126114,0.0296589,0.0290692,0.0132692
XLOC_000385,Ca_00367,Ca1:3025312-3030102,1.68657,1.22409,2.20931,1.27713,2.643,4.78608,1.55379,1.28424
XLOC_000386,Ca_00368,Ca1:3031783-3035823,4.28854,1.18814,1.66886,1.35877,4.54557,1.82183,3.55462,3.93323
XLOC_002010,Ca_00369,Ca1:3031783-3035823,0.467719,0.40563,0.44954,0.421474,0.327399,1.23503,1.09557,1.04504
XLOC_002011,Ca_00370,Ca1:3036835-3038609,0.343637,0.460946,0.423809,1.02292,0.701894,0.575621,0.705363,0.695332
XLOC_002012,Ca_00371,Ca1:3046447-3050582,53.4116,15.709,24.5862,25.391,26.7771,9.86117,20.1163,19.5402
XLOC_000387,Ca_00372,Ca1:3051780-3054718,13.9466,5.71121,3.05693,5.54232,3.96847,4.50529,4.25304,3.39314
XLOC_000388,Ca_00373,Ca1:3056009-3057266,0.0406756,0.225538,0.0636945,0.0417402,0.237245,0.140824,0.0935833,0.168858
XLOC_000390,Ca_00374,Ca1:3066133-3070452,59.3363,20.7096,18.128,20.1931,15.0443,6.20387,11.3683,10.7182
XLOC_000391,Ca_00375,Ca1:3072627-3077663,17.7711,4.87396,4.75952,7.26948,9.91981,6.90877,6.14755,4.6907
XLOC_000392,Ca_00376,Ca1:3080268-3086578,2.20005,2.31078,0.525506,2.31844,1.39583,2.14555,2.55049,1.70126
XLOC_002013,Ca_00377,Ca1:3086743-3089137,1147.9,314.31,325.222,574.41,150.035,64.1633,213.685,193.786
XLOC_002014,Ca_00378,Ca1:3091266-3092844,0.634598,1.49192,0.0600789,0.341765,0.631613,0.751617,0.366069,0.274379
XLOC_000393,Ca_00379,Ca1:3099903-3103417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002015,Ca_00380,Ca1:3105088-3107095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002016,Ca_00381,Ca1:3115150-3116836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLOC_002017,Ca_00382,Ca1:3120701-3126436,0.642838,1.29699,1.92302,0.53394,9.57092,7.7642,0.399518,2.08858
XLOC_000394,Ca_00383,Ca1:3134000-3135681,27.4386,18.7514,4.53553,10.6331,6.54307,5.02407,7.88257,5.37514
XLOC_000395,Ca_00384,Ca1:3139896-3141457,0.0,0.0,0.0126338,0.0270063,0.189421,0.147616,0.0682266,0.136043
XLOC_002018,Ca_00385,Ca1:3142729-3149431,1.70684,0.644941,1.71312,0.678835,0.83456,1.1389,0.879878,0.888608
XLOC_002019,Ca_00386,Ca1:3151414-3154964,0.472717,0.379858,0.402234,0.103181,0.990141,1.3279,0.227995,0.40221
XLOC_002020,Ca_00387,Ca1:3163664-3166786,0.925215,0.921703,0.479449,0.854184,0.321062,0.208046,0.130932,0.799363
XLOC_000396,Ca_00388,Ca1:3175294-3177490,0.0,0.505091,0.0,0.131227,0.00451531,0.00490704,0.00813035,0.00620501
XLOC_000397,Ca_00389,Ca1:3180625-3186478,1.27058,1.9147,0.481684,1.04126,1.27275,1.71814,1.65259,1.20616
XLOC_000398,Ca_00390,Ca1:3188835-3192654,10.4155,3.87216,2.27785,5.16664,2.47211,1.85,3.98712,2.89428
XLOC_000399,Ca_00391,Ca1:3194394-3194892,1.04328,1.51787,0.512745,4.20502,1.40515,0.390362,1.42127,1.17341
XLOC_002021,Ca_00392,Ca1:3197567-3199459,0.0,0.35085,1.17556,0.378403,1.71971,1.05241,0.530189,0.811083
XLOC_000400,Ca_00393,Ca1:3223807-3229413,0.827509,1.65907,1.25595,2.24398,3.94757,8.9421,4.98303,3.21778
XLOC_002023,Ca_00394,Ca1:3230596-3236420,47.3129,7.81365,10.3702,19.2392,5.45505,4.83156,9.63957,7.41314
XLOC_002024,Ca_00395,Ca1:3240472-3242076,2.35153,2.24632,4.10039,2.09985,1.54257,4.50457,5.5497,4.64505
XLOC_000401,Ca_00396,Ca1:3253047-3254888,61.3526,19.6412,24.3394,33.0226,9.49615,6.98685,14.2997,13.4136
XLOC_000402,Ca_00397,Ca1:3257799-3260311,0.0,0.0,0.00331367,0.0,0.00300923,0.0408115,0.0204349,0.00865724
XLOC_000403,Ca_00398,Ca1:3264992-3296500,0.496399,0.413314,0.0457622,0.767315,0.678578,1.9079,0.35954,0.409495
XLOC_002025,Ca_00399,Ca1:3297850-3298555,0.0,0.0,0.0,0.0,0.00657653,0.0163845,0.0,0.0
XLOC_000404,Ca_00400,Ca1:3300128-3305359,4.44534,2.61982,1.51053,2.0103,2.54528,4.37323,2.36237,2.65014
XLOC_000405,Ca_00401,Ca1:3307626-3308988,0.0,0.0,0.0,0.0,0.0,0.014114,0.0,0.0166883
XLOC_002026,Ca_00402,Ca1:3314138-3316985,2.02381,1.55758,2.13641,1.54561,2.64167,2.29976,2.10493,2.7363
XLOC_000406,Ca_00403,Ca1:3336059-3339459,4.13095,1.52989,4.17652,3.51496,1.96211,2.2427,3.52356,3.03786
XLOC_000407,Ca_00404,Ca1:3344661-3353093,1.94495,0.749116,0.193805,0.486621,0.617637,0.427,0.67172,0.326386
