Transcript id,LOC id
Ca_01021,LOC101505198
Ca_01022,LOC101505979
Ca_01023,LOC101506287
Ca_01024,LOC101506608
Ca_01025,LOC101506942
Ca_01026,GolS1
Ca_01027,LOC101496091
Ca_01028,LOC101508531
Ca_01029,LOC101509062
Ca_01030,LOC101509386
Ca_01031,LOC101509709
Ca_01032,LOC101510572
Ca_01033,LOC101511112
Ca_01034,LOC101511417
Ca_01035,LOC101511749
Ca_01036,LOC101512064
Ca_01037,LOC101512393
Ca_01038,LOC101512928
Ca_01039,LOC101513253
Ca_01040,LOC101513583
Ca_01041,LOC101513899
Ca_01042,LOC101513899
Ca_01043,LOC101514239
Ca_01044,LOC101514554
Ca_01045,LOC101514880
Ca_01046,LOC101515207
Ca_01047,LOC101515528
Ca_01048,LOC101488280
Ca_01049,LOC101488610
Ca_01050,LOC101489172
Ca_01051,LOC101489718
Ca_01052,LOC101490035
Ca_01053,LOC101490374
Ca_01054,LOC101490696
Ca_01055,LOC101491013
Ca_01056,LOC101492848
Ca_01057,LOC101492067
Ca_01058,LOC101491328
Ca_01059,LOC101493180
Ca_01060,LOC101493501
Ca_01061,LOC101493816
Ca_01062,LOC101494142
Ca_01063,LOC101495766
Ca_01064,LOC101494449
Ca_01065,LOC101494767
Ca_01066,LOC101495761
Ca_01067,LOC101495427
Ca_01069,LOC101496082
Ca_01070,LOC101496626
Ca_01071,LOC101497275
Ca_01072,LOC101497837
Ca_01073,LOC101498482
Ca_01074,LOC101498830
Ca_01075,A0A1S2XVC3
Ca_01076,LOC101499470
Ca_01077,LOC101489388
Ca_01078,LOC101500508
Ca_01079,LOC101500830
Ca_01080,LOC101501160
Ca_01081,LOC101501472
Ca_01082,LOC101501993
Ca_01083,LOC101502321
Ca_01084,LOC101502633
Ca_01085,LOC101496744
Ca_01086,LOC101497051
Ca_01087,LOC101502952
Ca_01088,LOC101503278
Ca_01089,LOC101503927
Ca_01090,LOC101504245
Ca_01091,LOC101504579
Ca_01092,LOC101504895
Ca_01093,LOC101505200
Ca_01094,LOC101505519
Ca_01095,LOC101506288
Ca_01096,LOC101506609
Ca_01097,LOC101507268
Ca_01098,LOC101497385
Ca_01099,LOC101507581
Ca_01100,LOC101508207
Ca_01101,LOC101508532
Ca_01102,LOC101509063
Ca_01103,LOC101509387
Ca_01104,LOC101509710
Ca_01105,LOC101510029
Ca_01106,LOC101510352
Ca_01107,LOC101498039
Ca_01108,LOC101510895
Ca_01109,LOC101507490
Ca_01110,LOC101498718
Ca_01111,LOC113785877
Ca_01112,LOC101501712
Ca_01113,LOC101511635
Ca_01114,LOC101511961
Ca_01115,LOC101512290
Ca_01116,LOC101513142
Ca_01117,LOC101512621
Ca_01118,LOC101513900
Ca_01119,LOC101514664
Ca_01120,LOC101514991
Ca_01121,LOC101499973
Ca_01122,LOC101515529
Ca_01123,LOC101488850
Ca_01124,LOC101488281
Ca_01125,LOC101489173
Ca_01126,LOC101489503
Ca_01127,LOC101490794
Ca_01128,LOC101500636
Ca_01129,LOC101491433
Ca_01130,LOC101491746
Ca_01131,LOC101500941
Ca_01132,LOC105851828
Ca_01133,LOC105851839
Ca_01134,LOC101492409
Ca_01135,LOC101497369
Ca_01136,LOC101497369
Ca_01137,LOC101492742
Ca_01138,LOC101488396
Ca_01139,LOC101493399
Ca_01140,LOC101493722
Ca_01141,LOC101494664
Ca_01142,LOC101494984
Ca_01143,LOC101495310
Ca_01144,LOC101495857
Ca_01145,LOC101502853
Ca_01146,LOC101496627
Ca_01147,LOC101497171
Ca_01148,LOC101497501
Ca_01149,LOC101497838
Ca_01150,LOC101498375
Ca_01151,LOC101498716
Ca_01152,LOC101499471
Ca_01153,LOC101499771
Ca_01154,LOC101500419
Ca_01155,LOC101500730
Ca_01156,LOC101501039
Ca_01157,LOC101501579
Ca_01158,LOC101501891
Ca_01159,LOC101502432
Ca_01160,LOC101503172
Ca_01161,LOC101502735
Ca_01162,LOC101503047
Ca_01163,LOC101503378
Ca_01164,LOC101503715
Ca_01165,LOC101504043
Ca_01166,LOC101504897
Ca_01167,LOC101504354
Ca_01168,LOC101505201
Ca_01169,LOC101505520
Ca_01170,LOC101503828
Ca_01171,LOC101505852
Ca_01172,LOC101506502
Ca_01173,LOC101506833
Ca_01174,LOC101507487
Ca_01175,LOC101508013
Ca_01176,LOC101508324
Ca_01177,LOC101509064
Ca_01178,LOC101504144
Ca_01179,LOC101504465
Ca_01180,LOC101509388
Ca_01181,LOC101509711
Ca_01182,LOC101510030
Ca_01183,LOC101510353
Ca_01184,LOC101511208
Ca_01185,LOC101511750
Ca_01186,LOC101512065
Ca_01187,LOC101512622
Ca_01188,LOC101512930
Ca_01189,LOC101512930
Ca_01190,LOC101513255
Ca_01191,LOC101513901
Ca_01192,LOC101513585
Ca_01193,LOC101514240
Ca_01194,HIS2A
Ca_01195,LOC101514881
Ca_01196,LOC101515414
Ca_01197,LOC101515749
Ca_01198,LOC101488726
Ca_01199,LOC101489061
Ca_01200,LOC101504786
Ca_01201,sod-1
Ca_01202,LOC101490145
Ca_01203,LOC101489604
Ca_01204,LOC101490470
Ca_01205,LOC101490795
Ca_01206,LOC101505425
Ca_01207,LOC101491120
Ca_01208,LOC101491434
Ca_01209,LOC101492178
Ca_01210,LOC101492518
Ca_01211,LOC101493723
Ca_01212,LOC101506394
Ca_01213,LOC101494044
Ca_01214,LOC101494356
Ca_01215,LOC101494665
Ca_01216,LOC101494985
Ca_01217,LOC101495311
Ca_01218,LOC101495636
Ca_01219,LOC101495961
Ca_01220,LOC101496513
Ca_01221,LOC101496846
Ca_01222,LOC101497172
Ca_01223,LOC101497502
Ca_01224,LOC101498587
Ca_01225,LOC101498253
Ca_01226,LOC101498920
Ca_01227,LOC101499244
Ca_01228,LOC101499772
Ca_01229,LOC101500090
Ca_01230,LOC101500420
Ca_01231,LOC101500731
Ca_01232,LOC101501040
Ca_01233,LOC101501356
Ca_01234,LOC101507378
Ca_01235,LOC101502112
Ca_01236,LOC101502433
Ca_01237,LOC101503489
Ca_01238,LOC101502953
Ca_01239,LOC101503826
Ca_01240,LOC101508018
Ca_01241,LOC105851842
Ca_01242,LOC101505318
Ca_01243,LOC101504355
Ca_01244,LOC101505654
Ca_01245,LOC101506610
Ca_01246,LOC101506946
Ca_01247,LOC101508325
Ca_01248,LOC101508014
Ca_01249,LOC101508845
Ca_01250,LOC101499602
Ca_01251,LOC101509169
Ca_01252,LOC101510354
Ca_01253,LOC101511858
Ca_01254,LOC101508328
Ca_01255,LOC101510684
Ca_01256,LOC101511209
Ca_01257,LOC101513463
Ca_01258,LOC101511962
Ca_01259,LOC101512291
Ca_01260,LOC101512623
Ca_01261,LOC101513586
Ca_01262,LOC101514117
Ca_01263,LOC101515092
Ca_01264,LOC101515415
Ca_01265,LOC101488398
Ca_01266,LOC101488958
Ca_01267,LOC101508963
Ca_01268,LOC101489284
Ca_01269,LOC101489605
Ca_01270,LOC101509275
Ca_01271,LOC101489928
Ca_01272,LOC101490261
Ca_01273,LOC101491219
Ca_01274,LOC101490900
Ca_01275,LOC101491539
Ca_01276,LOC101492179
Ca_01277,LOC101492849
Ca_01278,LOC101493181
Ca_01279,LOC101493502
Ca_01280,LOC101494261
Ca_01281,LOC101494769
Ca_01282,LOC101495101
Ca_01283,LOC101495431
Ca_01285,LOC101496085
Ca_01286,LOC101496628
Ca_01287,LOC101496947
Ca_01288,LOC101497277
Ca_01289,LOC101497601
Ca_01290,LOC101497932
Ca_01291,LOC101498254
Ca_01292,LOC101498588
Ca_01293,LOC101498921
Ca_01294,LOC101499665
Ca_01295,LOC101500832
Ca_01296,LOC101509920
Ca_01297,LOC101501581
Ca_01298,LOC101502323
Ca_01299,LOC101502851
Ca_01300,LOC101503604
Ca_01301,LOC101504683
Ca_01302,LOC101510241
Ca_01303,LOC101505003
Ca_01304,UGT72B18
Ca_01305,LOC101505854
Ca_01306,LOC101506393
Ca_01307,LOC101510575
Ca_01308,LOC101510899
Ca_01309,LOC101510899
Ca_01310,LOC101507489
Ca_01311,LOC101508120
Ca_01312,LOC101508438
Ca_01313,LOC101510355
Ca_01314,LOC101509818
Ca_01315,LOC101509273
Ca_01316,LOC101508961
Ca_01317,LOC101511005
Ca_01318,LOC101511311
Ca_01319,LOC101511636
Ca_01320,LOC101512170
Ca_01321,LOC101512170
Ca_01322,LOC101512708
Ca_01323,LOC101513030
Ca_01324,LOC101513355
Ca_01325,LOC101513675
Ca_01326,LOC101514009
Ca_01327,LOC101514343
Ca_01328,LOC101514667
Ca_01329,LOC101514995
Ca_01330,LOC101515320
Ca_01331,LOC101515645
Ca_01332,LOC101488400
Ca_01333,LOC101489062
Ca_01334,LOC101489394
Ca_01335,LOC101489929
Ca_01336,LOC101511212
Ca_01337,LOC101490262
Ca_01338,LOC101490580
Ca_01339,LOC101491121
Ca_01340,LOC101491651
Ca_01341,LOC101491962
Ca_01342,LOC101492633
Ca_01343,LOC101492964
Ca_01344,LOC101493299
Ca_01345,LOC101493937
Ca_01346,LOC101494262
Ca_01347,LOC101494571
Ca_01348,LOC101494887
Ca_01349,LOC101495211
Ca_01350,LOC101495962
Ca_01351,LOC101496297
Ca_01352,LOC101496629
Ca_01353,LOC101496948
Ca_01354,LOC101497278
Ca_01355,LOC101497839
Ca_01356,LOC105851121
Ca_01357,LOC101498483
Ca_01358,LOC101511531
Ca_01359,PRR59C
Ca_01360,LOC101499150
Ca_01361,LOC101499472
Ca_01362,LOC105852499
Ca_01363,LOC101500319
Ca_01364,LOC101499972
Ca_01365,LHY
Ca_01366,LOC101501994
Ca_01367,LOC101502324
Ca_01368,LOC101502852
Ca_01369,LOC101503379
Ca_01370,LOC101503928
Ca_01371,LOC101504246
Ca_01372,LOC101504580
Ca_01373,LOC101504898
Ca_01374,LOC101505202
Ca_01375,LOC101505523
Ca_01376,LOC101512171
Ca_01377,LOC101506079
Ca_01378,LOC101506079
Ca_01379,LOC101506836
Ca_01380,LOC101506836
Ca_01381,LOC105851293
Ca_01382,LOC101495140
Ca_01383,LOC101494286
Ca_01384,LOC101494811
Ca_01385,LOC101493962
Ca_01386,LFY
Ca_01387,LOC101493329
Ca_01388,LOC101492997
Ca_01389,LOC101492219
Ca_01390,LOC101491683
Ca_01391,LOC101491363
Ca_01392,LOC101490825
Ca_01393,LOC101490501
Ca_01394,LOC101490178
Ca_01395,LOC101490502
Ca_01396,LOC101489433
Ca_01397,LOC101490179
Ca_01398,LOC101489100
Ca_01399,LOC101488769
Ca_01400,LOC101515775
Ca_01401,LOC101515442
Ca_01402,LOC101515124
Ca_01403,LOC101513676
Ca_01404,LOC101489847
Ca_01405,LOC101514801
Ca_01406,LOC101514475
Ca_01407,LOC101514151
Ca_01408,LOC101513702
Ca_01409,LOC101513280
Ca_01410,LOC101489962
Ca_01411,LOC101512741
Ca_01412,LOC101512218
Ca_01413,LOC101511894
Ca_01414,NAC39
Ca_01415,LOC101511244
Ca_01417,LOC101510934
Ca_01418,LOC101510607
Ca_01419,LOC101510279
Ca_01420,LOC101509414
Ca_01421,LOC101509090
Ca_01422,LOC101508771
Ca_01423,LOC101508243
Ca_01424,LOC101507613
Ca_01425,LOC101507929
Ca_01426,LOC101507093
Ca_01427,LOC101506755
Ca_01428,LOC101506429
Ca_01429,LOC101506101
Ca_01430,LOC101504385
Ca_01431,LOC101504076
Ca_01432,LOC101503530
Ca_01433,LOC101502982
Ca_01434,LOC101502668
Ca_01435,LOC101502362
Ca_01436,LOC101502032
Ca_01437,LOC101501704
Ca_01438,LOC101501389
Ca_01439,LOC101501074
Ca_01440,LOC101500762
Ca_01441,LOC101500762
Ca_01442,LOC101500449
Ca_01443,LOC101500118
Ca_01444,LOC101499797
Ca_01445,LOC101499075
Ca_01446,LOC101498508
Ca_01447,LOC101498184
Ca_01448,LOC101488533
Ca_01449,LOC101496550
Ca_01450,LOC101496221
Ca_01452,LOC101495890
Ca_01453,LOC101495560
Ca_01454,LOC101495240
Ca_01455,LOC101494910
Ca_01456,LOC101494597
Ca_01457,LOC101494285
Ca_01458,LOC101515776
Ca_01459,LOC101493755
Ca_01460,LOC101493218
Ca_01461,LOC101492887
Ca_01462,LOC101491777
Ca_01463,LOC101491254
Ca_01464,LOC113787277
Ca_01465,LOC101490938
Ca_01466,LOC101490615
Ca_01467,LOC101490295
Ca_01468,LOC101502023
Ca_01469,LOC101489962
Ca_01470,LOC101489527
Ca_01471,LOC101489203
Ca_01472,LOC101488879
Ca_01473,LOC101488879
Ca_01474,LOC101488879
Ca_01475,LOC101488532
Ca_01476,LOC101515774
Ca_01477,LOC101515247
Ca_01478,LOC113784225
Ca_01479,LOC101514924
Ca_01480,LOC101514371
Ca_01481,LOC101514044
Ca_01482,LOC113786695
Ca_01483,LOC101513502
Ca_01484,LOC101513178
Ca_01485,LOC101512646
Ca_01486,LOC101511893
Ca_01487,LOC101511563
Ca_01488,LOC101511243
Ca_01489,LOC101510717
Ca_01490,LOC101510389
Ca_01491,LOC101509413
Ca_01492,LOC101509089
Ca_01493,LOC101508770
Ca_01494,LOC101508242
Ca_01495,LOC101507928
Ca_01496,LOC101507612
Ca_01497,LOC101507305
Ca_01498,LOC101506643
Ca_01499,LOC101506324
Ca_01500,LOC101505788
Ca_01501,LOC101504384
Ca_01502,LOC101504708
Ca_01503,LOC101504075
Ca_01504,LOC101503747
Ca_01505,LOC101502981
Ca_01506,LOC101502667
Ca_01507,LOC101502361
Ca_01508,LOC101502031
Ca_01509,LOC101501703
Ca_01510,LOC101500448
Ca_01511,LOC101500117
Ca_01512,LOC101489037
Ca_01513,LOC101509732
Ca_01514,LOC101499596
Ca_01515,LOC101499278
Ca_01516,LOC101514476
Ca_01517,LOC101514476
Ca_01518,LOC101498753
Ca_01519,LOC101497960
Ca_01520,LOC101514152
Ca_01521,LOC101497627
Ca_01522,LOC101497305
Ca_01523,LOC105851881
Ca_01524,LOC105851881
Ca_01525,LOC101496975
Ca_01526,LOC101496663
Ca_01527,LOC101496335
Ca_01528,LOC101495674
Ca_01529,LOC101495346
Ca_01530,LOC101495017
Ca_01531,LOC101494493
Ca_01532,LOC101512850
Ca_01533,LOC101493754
Ca_01534,LOC101493217
Ca_01535,LOC101492439
Ca_01536,LOC101492099
Ca_01537,LOC101491462
Ca_01538,LOC101490614
Ca_01539,LOC101490294
Ca_01540,LOC101489639
Ca_01541,LOC101489961
Ca_01542,LOC101489314
Ca_01543,LOC101488987
Ca_01544,LOC101488435
Ca_01545,LOC101515676
Ca_01546,LOC101515347
Ca_01547,LOC101514696
Ca_01548,LOC101514696
Ca_01549,LOC101514370
Ca_01550,LOC101512219
Ca_01551,HSFB4
Ca_01552,LOC101513706
Ca_01553,LOC101513395
Ca_01554,LOC101513395
Ca_01555,LOC101512740
Ca_01556,LOC101512420
Ca_01557,LOC101512089
Ca_01558,LOC101511562
Ca_01559,LOC101511242
Ca_01560,LOC101510933
Ca_01561,LOC101510606
Ca_01562,LOC101510278
Ca_01563,LOC101511895
Ca_01564,LOC101509957
Ca_01565,LOC101511565
Ca_01566,LOC101509629
Ca_01567,LOC101508679
Ca_01568,LOC101508364
Ca_01569,LOC101507825
Ca_01570,LOC101507304
Ca_01571,LOC101511245
Ca_01572,LOC101506754
Ca_01573,LOC101506428
Ca_01574,LOC101506100
Ca_01575,LOC101505787
Ca_01576,LOC101510935
Ca_01577,LOC101505454
Ca_01578,LOC101510608
Ca_01579,LOC105852198
Ca_01580,LOC101505132
Ca_01581,LOC101505132
Ca_01582,LOC101504819
Ca_01583,LOC101504178
Ca_01584,LOC101504506
Ca_01585,LOC101503862
Ca_01586,LOC101503529
Ca_01587,LOC101502360
Ca_01588,LOC101510280
Ca_01589,LOC101502030
Ca_01590,LOC101501702
Ca_01591,LOC101501073
Ca_01592,LOC101500761
Ca_01593,LOC101500237
Ca_01594,LOC101509959
Ca_01595,LOC101499900
Ca_01597,LOC101499389
Ca_01598,LOC105852197
Ca_01599,LOC101499074
Ca_01600,LOC101498288
Ca_01601,LOC101497959
Ca_01602,LOC101497626
Ca_01603,LOC101497304
Ca_01604,LOC101496974
Ca_01605,LOC113783883
Ca_01606,LOC101496334
Ca_01607,LOC101495673
Ca_01608,LOC101495345
Ca_01609,LOC101494383
Ca_01610,LOC101493853
Ca_01611,LOC113783890
Ca_01612,LOC101493216
Ca_01613,LOC101491995
Ca_01614,LOC101509000
Ca_01615,LOC101508680
Ca_01616,LOC101491461
Ca_01617,LOC101491148
Ca_01618,LOC101490177
Ca_01619,LOC101489846
Ca_01620,ELF3A
Ca_01621,LOC101489099
Ca_01622,LOC101488768
Ca_01623,LOC101508365
Ca_01624,LOC101488434
Ca_01625,LOC101515675
Ca_01627,LOC101515346
Ca_01628,LOC101515024
Ca_01629,LOC101514695
Ca_01630,LOC101514369
Ca_01631,LOC101513804
Ca_01633,LOC101513279
Ca_01634,LOC101496025
Ca_01635,LOC101515230
Ca_01636,LOC101512541
Ca_01637,LOC101511773
Ca_01638,LOC101511444
Ca_01639,LOC101511135
Ca_01640,HSFA2
Ca_01641,LOC101509628
Ca_01642,LOC101509088
Ca_01643,LOC101508769
Ca_01644,LOC101508049
Ca_01645,LOC101507724
Ca_01646,LOC101507414
Ca_01647,LOC101506867
Ca_01648,LOC101506534
Ca_01649,LOC101506204
Ca_01650,LOC101505684
Ca_01651,LOC101507415
Ca_01652,LOC101505034
Ca_01653,LOC101504707
Ca_01654,LOC101504383
Ca_01655,LOC101504074
Ca_01656,LOC113786726
Ca_01657,LOC101503211
Ca_01658,LOC101502881
Ca_01659,LOC101506756
Ca_01660,LOC101502566
Ca_01661,LOC101502251
Ca_01662,LOC101501920
Ca_01663,LOC101501607
Ca_01664,LOC101501292
Ca_01665,LOC101500659
Ca_01666,LOC101500347
Ca_01667,LOC101500005
Ca_01668,LOC101500005
Ca_01669,LOC101499695
Ca_01670,LOC101499388
Ca_01671,LOC101498626
Ca_01672,LOC101498287
Ca_01673,LOC101497625
Ca_01674,LOC101497958
Ca_01675,LOC101497093
Ca_01676,LOC101496549
Ca_01677,LOC101496220
Ca_01678,LOC101495464
Ca_01679,LOC101495139
Ca_01680,LOC101494810
Ca_01681,LOC113783929
Ca_01682,LOC101494492
Ca_01683,LOC101494182
Ca_01684,LOC101493649
Ca_01685,LOC101493328
Ca_01687,LOC101492996
Ca_01688,LOC101492661
Ca_01689,LOC101492331
Ca_01690,LOC101491994
Ca_01691,LOC101491460
Ca_01692,LOC101491147
Ca_01693,LOC101490824
Ca_01694,LOC101490500
Ca_01695,LOC101490176
Ca_01696,LOC101489638
Ca_01697,LOC101489098
Ca_01698,LOC101504820
Ca_01699,LOC101504820
Ca_01700,LOC101488767
Ca_01701,LOC101488433
Ca_01702,LOC101515674
Ca_01703,LOC101515345
Ca_01704,LOC101492661
Ca_01705,LOC101504507
Ca_01706,LOC101514368
Ca_01707,LOC101514694
Ca_01708,LOC101514042
Ca_01709,LOC101513705
Ca_01710,LOC101513394
Ca_01711,LOC101513066
Ca_01712,LOC101512739
Ca_01713,LOC101512217
Ca_01714,LOC101511892
Ca_01715,LOC101504179
Ca_01716,LOC101511348
Ca_01717,LOC101511040
Ca_01718,LOC101510716
Ca_01719,LOC101510388
Ca_01720,LOC101510060
Ca_01721,LOC101509087
Ca_01722,LOC101508564
Ca_01723,LOC101508564
Ca_01724,LOC101513206
Ca_01725,LOC101508564
Ca_01726,LOC101508241
Ca_01727,LOC101507927
Ca_01728,LOC101507611
Ca_01729,LOC101503531
Ca_01730,LOC101497746
Ca_01731,LOC101506974
Ca_01732,LOC101506642
Ca_01733,LOC101506099
Ca_01734,LOC101505786
Ca_01735,LOC101505453
Ca_01736,LOC101504505
Ca_01737,LOC101491451
Ca_01738,LOC101503958
Ca_01739,LOC101503634
Ca_01740,tpi3
Ca_01741,LOC101492129
Ca_01742,LOC101502980
Ca_01743,LOC101502666
Ca_01744,LOC101502666
Ca_01745,LOC101502359
Ca_01746,LOC101502029
Ca_01747,LOC101501701
Ca_01748,LOC101501388
Ca_01749,LOC101501072
Ca_01750,LOC101488526
Ca_01751,LOC101500760
Ca_01752,LOC101500004
Ca_01753,LOC101499177
Ca_01754,LOC101498854
Ca_01755,LOC101498507
Ca_01756,LOC101502567
Ca_01757,LOC101498183
Ca_01758,LOC101497868
Ca_01759,LOC101497535
Ca_01760,LOC101497204
Ca_01761,LOC101496661
Ca_01762,LOC101496114
Ca_01763,LOC101495559
Ca_01764,LOC101495239
Ca_01765,LOC101494491
Ca_01766,LOC101493852
Ca_01767,LOC101494181
Ca_01768,LOC101492886
Ca_01769,LOC101492556
Ca_01770,LOC101491882
Ca_01771,LOC101491253
Ca_01772,LOC101491575
Ca_01773,LOC101490613
Ca_01774,LOC101490937
Ca_01775,LOC101490071
Ca_01776,LOC101489754
Ca_01777,LOC101488986
Ca_01778,LOC101488432
Ca_01779,LOC101515344
Ca_01780,LOC105851162
Ca_01781,LOC105851162
Ca_01782,LOC101514367
Ca_01783,LOC101514693
Ca_01784,LOC101514041
Ca_01785,LOC101500975
Ca_01786,LOC101513393
Ca_01787,LOC101512738
Ca_01788,LOC101513065
Ca_01789,LOC101512419
Ca_01790,LOC101511674
Ca_01791,LOC101511347
Ca_01792,LOC101500660
Ca_01793,LOC101491239
Ca_01794,LOC101500660
Ca_01795,LOC101510161
Ca_01796,LOC101509848
Ca_01797,LOC101509086
Ca_01798,LOC101508563
Ca_01799,LOC101508240
Ca_01800,LOC101507926
Ca_01801,LOC101507610
Ca_01802,LOC101507302
Ca_01803,LOC101500348
Ca_01804,LOC101506973
Ca_01805,LOC101500006
Ca_01806,LOC113787582
Ca_01807,LOC101504131
Ca_01808,LOC101506641
Ca_01809,LOC101506323
Ca_01810,LOC101506007
Ca_01811,LOC101498464
Ca_01812,LOC101505233
Ca_01813,LOC101504382
Ca_01814,LOC101504073
Ca_01815,LOC101503210
Ca_01816,LOC101503528
Ca_01817,LOC101502765
Ca_01818,LOC101502765
Ca_01819,LOC101502765
Ca_01820,LOC101502464
Ca_01821,LOC101502464
Ca_01822,LOC105851979
Ca_01823,LOC101502147
Ca_01824,LOC101501821
Ca_01825,LOC101501291
Ca_01826,LOC101500972
Ca_01827,LOC101500658
Ca_01828,LOC101500346
Ca_01829,LOC101500003
Ca_01830,LOC101499694
Ca_01831,LOC101499387
Ca_01832,LOC101499073
Ca_01833,LOC101498506
Ca_01834,LOC101498182
Ca_01835,LOC101497867
Ca_01836,LOC101497424
Ca_01837,LOC101496875
Ca_01838,LOC101496548
Ca_01839,LOC101495996
Ca_01840,LOC101495344
Ca_01841,LOC101495672
Ca_01842,LOC101495016
Ca_01843,LOC101494693
Ca_01844,LOC101494382
Ca_01845,LOC101494074
Ca_01846,LOC101493753
Ca_01847,LOC101492995
Ca_01848,LOC101492660
Ca_01849,LOC101492098
Ca_01850,LOC101491574
Ca_01851,LOC101491252
Ca_01852,LOC101490936
Ca_01853,LOC101489845
Ca_01854,LOC101489202
Ca_01855,LOC101490977
Ca_01856,LOC101488878
Ca_01857,LOC101488531
Ca_01858,LOC101515773
Ca_01859,LOC101489201
Ca_01860,LOC101514800
Ca_01861,LOC101514474
Ca_01862,LOC101514150
Ca_01863,LOC101513803
Ca_01864,LOC101513501
Ca_01865,LOC101513177
Ca_01866,LOC101512848
Ca_01867,LOC101512540
Ca_01868,LOC101512216
Ca_01869,LOC101511241
Ca_01870,LOC101510932
Ca_01871,LOC101509412
Ca_01872,LOC101509739
Ca_01873,LOC101510277
Ca_01874,LOC101510604
Ca_01875,LOC101508998
Ca_01876,LOC101508998
Ca_01877,LOC101508678
Ca_01878,LOC101508363
Ca_01879,LOC101507824
Ca_01880,LOC101507513
Ca_01881,LOC101507197
Ca_01882,LOC101498079
Ca_01883,LOC101506866
Ca_01884,LOC101506533
Ca_01885,LOC101506203
Ca_01886,LOC101505889
Ca_01887,LOC101505559
Ca_01888,LOC101505232
Ca_01889,UBC
Ca_01890,LOC101504608
Ca_01892,LOC101504275
Ca_01893,LOC101503745
Ca_01894,LOC101503409
Ca_01895,LOC101502565
Ca_01896,LOC101502250
Ca_01898,LOC101497425
Ca_01899,LOC101501919
Ca_01900,LOC101500863
Ca_01901,LOC101501387
Ca_01902,LOC101497094
Ca_01903,LOC101499595
Ca_01904,LOC101499277
Ca_01905,LOC101498954
Ca_01906,LOC101498625
Ca_01907,LOC105851627
Ca_01908,LOC101498286
Ca_01909,LOC101497957
Ca_01910,LOC101496774
Ca_01911,LOC101496115
Ca_01912,LOC101496115
Ca_01913,LOC101497624
Ca_01914,LOC101496660
Ca_01915,LOC101496333
Ca_01916,LOC101495889
Ca_01917,LOC101495343
Ca_01918,LOC101495015
Ca_01919,LOC101494490
Ca_01920,LOC101494180
Ca_01921,LOC101493851
Ca_01922,LOC101493215
Ca_01923,LOC101491508
Ca_01924,LOC101491196
Ca_01925,LOC101490553
Ca_01926,LOC101490234
Ca_01927,LOC105851122
Ca_01928,LOC101489580
Ca_01929,LOC101489257
Ca_01930,LOC101488933
Ca_01931,LOC101488382
Ca_01932,LOC101515627
Ca_01933,LOC101515299
Ca_01934,LOC101514975
Ca_01935,LOC101514325
Ca_01936,LOC101514645
Ca_01937,LOC101513991
Ca_01938,LOC113787582
Ca_01939,LOC101513337
Ca_01940,LOC101504571
Ca_01941,LOC101513010
Ca_01942,LOC101512149
Ca_01943,LOC101511837
Ca_01944,SKP1
Ca_01945,LOC101511190
Ca_01946,LOC101510870
Ca_01947,LOC101509474
Ca_01948,LOC101509148
Ca_01949,LOC101508825
Ca_01950,LOC101508512
Ca_01951,LOC101511788
Ca_01952,LOC101507874
Ca_01953,LOC101508187
Ca_01954,LOC105852673
Ca_01955,LOC101507560
Ca_01956,LOC101507032
Ca_01957,LOC101506701
Ca_01958,LOC101506262
Ca_01959,LOC101505951
Ca_01960,LOC101505401
Ca_01961,LOC101505083
Ca_01962,LOC101504232
Ca_01963,LOC101503912
Ca_01964,LOC101503587
Ca_01965,LOC101503266
Ca_01966,LOC101502936
Ca_01967,LOC101502620
Ca_01968,LOC101502305
Ca_01969,LOC101501974
Ca_01970,LOC101501661
Ca_01971,LOC101501138
Ca_01972,LOC101500817
Ca_01973,LOC101500494
Ca_01974,LOC101509475
Ca_01975,LOC101513337
Ca_01977,LOC101499544
Ca_01978,LOC101499226
Ca_01979,LOC101498900
Ca_01980,LOC101508513
Ca_01981,NAC63
Ca_01982,LOC101497358
Ca_01983,LOC101496830
Ca_01984,LOC101496496
Ca_01985,LOC101495732
Ca_01986,LOC101494237
Ca_01987,LOC101493916
Ca_01988,LOC101493153
Ca_01989,LOC101492151
Ca_01990,LOC101491631
Ca_01991,LOC101491312
Ca_01992,LOC101490999
Ca_01993,LOC101489895
Ca_01994,LOC101490232
Ca_01995,LOC101489578
Ca_01996,LOC101489255
Ca_01997,LOC101488706
Ca_01998,LOC101488381
